,contentid,contenttypeid,title,overview,firstimage,addr1,mapx,mapy,tags
353,2694326,82,Jeil Gangsan (제일강산),"It is Samgyetang (Korean ginseng chicken soup), one of Korea’s healthy foods. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do. The most famous menu is ginseng chicken soup.",http://tong.visitkorea.or.kr/cms/resource/32/2684932_image2_1.jpg,"29, Hongje-ro 85beon-gil, Gangneung-si, Gangwon-do",128.8811569629,37.753418181,"['samgyetang', 'koreas', 'famous', 'dishes', 'healthy', 'ginseng', 'menu', 'gangneungsi', 'chicken', 'restaurant', 'foods', 'korean', 'soup']"
354,2694990,82,Jejudoyaji (제주도야지),"It is a place where you can enjoy Korean BBQ using pork from Jeju. The best menu at this restaurant is grilled skin-on pork belly. This Korean dishes restaurant is located in Wonju-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/66/2701366_image2_1.jpg,"189-10, Sinjijeong-ro, Wonju-si, Gangwon-do",127.8767478705,37.3727847611,"['dishes', 'best', 'menu', 'pork', 'jeju', 'using', 'wonjusi', 'restaurant', 'bbq', 'korean', 'belly', 'grilled', 'skinon']"
355,2818140,80,Jeong Gwan Ru (Annex Condo) [Korea Quality] / 호텔정관루별관(콘도별장) [한국관광 품질인증],"Jeong Gwan Ru is the only accommodation on Nami Island, a popular tourist attraction in Chuncheon, Gangwon-do Province. A special treat that you can get in this place is a view of starry night sky and wet fog surrounding the island early in the morning, which you can enjoy in peace after all the day time visitors have left the island. The highlight of this place that many guests enjoy is an early morning walk in the quiet and peaceful Nami Island. Since the hotel is located inside an island, you have to park the car in Gapyeongnaru Parking Lot before you make the way to the accommodation. Once you get off the ferry at Nami Island Wharf, you can arrive conveniently via the shuttle bus waiting at the wharf.
Jeong Gwan Ru is largely divided into the main and annex condos. The annex condo stretches along the west riverside of Nami Island. It is a condominium that can accommodate a group of two to ten guests. Unlike the guest rooms in the main area, the guest rooms are self-contained with a kitchen and cooking utensils. Jeong Gwan Ru has a clean zone system that follows strict COVID-19 protocols to ensure safe and pleasant stays for the guests.",http://tong.visitkorea.or.kr/cms/resource/34/2815934_image2_1.jpg,"1, Namiseom-gil, Namsan-myeon, Chuncheon-si, Gangwon-do",127.5261035858,37.7901159965,"['starry', 'largely', 'hotel', 'way', 'wet', 'group', 'day', 'morning', 'early', 'province', 'waiting', 'annex', 'conveniently', 'special', 'utensils', 'system', 'safe', 'guest', 'walk', 'gwan', 'stretches', 'gapyeongnaru', 'chuncheon', 'shuttle', 'covid19', 'lot', 'night', 'cooking', 'popular', 'arrive', 'get', 'zone', 'left', 'tourist', 'ferry', 'via', 'two', 'peace', 'bus', 'surrounding', 'car', 'follows', 'attraction', 'view', 'ensure', 'peaceful', 'along', 'rooms', 'ten', 'jeong', 'condo', 'wharf', 'accommodate', 'pleasant', 'kitchen', 'accommodation', 'sky', 'fog', 'guests', 'highlight', 'treat', 'clean', 'condominium', 'riverside', 'selfcontained', 'nami', 'since', 'inside', 'condos', 'west', 'protocols', 'parking', 'park', 'main', 'stays', 'divided', 'strict', 'ru', 'time', 'make', 'unlike', 'island', 'quiet']"
356,2818155,80,Jeong Gwan Ru (Main Condo) [Korea Quality] /  호텔정관루본관 [한국관광 품질인증],"Jeong Gwan Ru is the only accommodation on Nami Island, a popular tourist attraction in Chuncheon, Gangwon-do Province. A special treat that you can get in this place is a view of starry night sky and wet fog surrounding the island early in the morning, which you can enjoy in peace after all the day time visitors have left the island. The highlight of this place that many guests enjoy is an early morning walk in the quiet and peaceful Nami Island. Since the hotel is located inside an island, you have to park the car in Gapyeongnaru Parking Lot before you make the way to the accommodation. Once you get off the ferry at Nami Island Wharf, you can arrive conveniently via the shuttle bus waiting at the wharf.
Jeong Gwan Ru is largely divided into the main and annex condos. The main condo is an ilustration art hotel. The guest rooms are the only rooms in the world decorated with artworks from the world’s top painters, craftsmen, and writers including the winners of Nami Concours, an international picture book illustration concours. There are 44 guest rooms of different sizes. There are double rooms and four-person rooms. The guests can choose between ondol rooms and rooms with beds. Jeong Gwan Ru has a clean zone system that follows strict COVID-19 protocols to ensure safe and pleasant stays for the guests.",http://tong.visitkorea.or.kr/cms/resource/89/2815889_image2_1.jpg,"1, Namiseom-gil, Namsan-myeon, Chuncheon-si, Gangwon-do,",127.5260757877,37.790910348,"['picture', 'worlds', 'concours', 'starry', 'largely', 'writers', 'hotel', 'way', 'wet', 'choose', 'day', 'morning', 'early', 'art', 'province', 'different', 'waiting', 'annex', 'conveniently', 'special', 'winners', 'system', 'safe', 'guest', 'artworks', 'walk', 'gwan', 'gapyeongnaru', 'chuncheon', 'shuttle', 'painters', 'double', 'covid19', 'sizes', 'lot', 'night', 'ilustration', 'popular', 'arrive', 'get', 'zone', 'left', 'book', 'ondol', 'tourist', 'ferry', 'via', 'peace', 'bus', 'surrounding', 'car', '44', 'follows', 'attraction', 'view', 'ensure', 'peaceful', 'rooms', 'illustration', 'jeong', 'condo', 'wharf', 'pleasant', 'beds', 'accommodation', 'sky', 'fog', 'fourperson', 'guests', 'highlight', 'decorated', 'top', 'treat', 'world', 'clean', 'nami', 'since', 'inside', 'condos', 'protocols', 'parking', 'international', 'park', 'main', 'stays', 'divided', 'strict', 'ru', 'craftsmen', 'time', 'make', 'island', 'quiet']"
357,2692764,82,Jeongane Matjip (정아네맛집),"It is a place that boasts of health with herbs and seafood you can enjoy. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do. The most famous menu is spicy braised chicken.",http://tong.visitkorea.or.kr/cms/resource/57/2684557_image2_1.jpg,"64, Okga-ro, Gangneung-si, Gangwon-do",128.9006854944,37.7619814598,"['famous', 'dishes', 'braised', 'herbs', 'health', 'menu', 'gangneungsi', 'boasts', 'spicy', 'chicken', 'restaurant', 'korean', 'seafood']"
358,2694314,82,Jeongdam (정담),"It is a place that is ideal for gatherings with a spacious parking lot. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do. The representative menu is whole chicken soup with shingled hedgehog.",http://tong.visitkorea.or.kr/cms/resource/29/2684929_image2_1.jpg,"138-20, Nanseolheon-ro, Gangneung-si, Gangwon-do",128.9088368105,37.785476123,"['parking', 'dishes', 'whole', 'ideal', 'representative', 'menu', 'gangneungsi', 'chicken', 'restaurant', 'shingled', 'spacious', 'lot', 'hedgehog', 'gatherings', 'soup', 'korean']"
359,264165,76,Jeongdongjin Beach (정동진해변),"Jeongdongjin Beach is a nice, sandy beach that stretches over 250 meters with three major swimming spots: in front of Jeongdongjin Station, by Sandglass Park, and by the Jeongdongjin Breakwater. The spots near the railway station and by the park are more popular because they are spacious and easy to reach. The numerous rocks in front of Jeongdongjin Station are home to shellfish, mussels, sea urchins and edible seaweed. <br><br>
Jeondongjin Station is known to be one of the stations closest to the ocean in the world. It is also a well-known sunrise spot, attracting crowds of sunrise spectators. The Jeongdongjin Sunrise Tourist Train has become a crowd favorite as well, ever since its premier run in 1997.",,"17, Jeongdongyeok-gil, Gangneung-si, Gangwon-do",129.0326591356,37.6914477475,"['crowds', 'tourist', 'urchins', 'near', 'seaweed', 'world', 'become', 'spacious', 'sandy', 'meters', 'ever', '250', 'run', 'closest', 'crowd', 'swimming', 'breakwater', 'shellfish', 'home', 'jeongdongjin', 'since', 'nice', 'stretches', 'front', 'ocean', 'premier', 'stations', 'park', 'sea', 'jeondongjin', 'favorite', 'mussels', 'spectators', 'easy', 'reach', 'numerous', 'railway', 'spots', 'sunrise', '1997', 'spot', 'attracting', 'sandglass', 'known', 'rocks', 'train', 'popular', 'station', 'major', 'three', 'beach', 'edible', 'brbr', 'wellknown']"
360,2694320,82,Jeongdongjin Hanggu Hoe Center (정동진항구회센터),"It is a place where you can enjoy various types of sliced raw fish. The best menu at this restaurant is sliced raw fish. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/30/2684930_image2_1.jpg,"1017, Heonhwa-ro, Gangneung-si, Gangwon-do",129.0366811663,37.6859651257,"['types', 'dishes', 'fish', 'best', 'menu', 'gangneungsi', 'sliced', 'restaurant', 'korean', 'raw']"
361,2399001,75,Jeongdongjin Railbike (정동진 레일바이크),"Jeongdongjin Railbike is one of the must-try leisure activities in Gangwon-do. Departing from Jeongdongjin Station, the railbike  brings the cool sea breeze and offers an unobstructed view of the ocean while it runs its course.",http://tong.visitkorea.or.kr/cms/resource/08/2713708_image2_1.jpg,"17, Jeongdongyeok-gil, Gangneung-si, Gangwon-do",129.0327146846,37.6914949653,"['runs', 'view', 'ocean', 'unobstructed', 'activities', 'departing', 'sea', 'leisure', 'cool', 'jeongdongjin', 'railbike', 'station', 'breeze', 'brings', 'course', 'musttry']"
362,2682886,76,Jeongdongjin Station (정동진역),"Jeongdongjin Station is known as the train station located closest to the ocean in the nation. Built in 1962, the area had as many as 5,000 people during the mining period, but decreased into a small fishing village of under 2,000 after the government's coal industry reform policies went into action. In the early 1990s the train rarely stopped at the station due to minimal passengers, but it gained popularity after appearing in the drama “Sandglass (1995)” and is also widely famous for its sunrise view. The Sunrise Train, a six-hour course from Cheongnyangni Station to Jeongdongjin Station, was added to accommodate more visitors. Other attractions nearby include Jeongdongjin Beach, hourglass tree and more.",http://tong.visitkorea.or.kr/cms/resource/09/2713709_image2_1.jpg,"17, Jeongdongyeok-gil, Gangneung-si, Gangwon-do",129.0327146846,37.6914949653,"['2000', 'famous', 'hourglass', '5000', 'decreased', 'small', 'nearby', 'action', 'widely', 'rarely', 'gained', 'course', 'closest', 'due', 'popularity', 'sixhour', 'built', 'jeongdongjin', 'industry', 'nation', 'appearing', 'attractions', 'view', 'ocean', '1995', 'people', 'village', 'tree', 'stopped', 'policies', '1990s', 'include', 'passengers', '“', 'sunrise', '1962', 'fishing', 'added', 'sandglass', 'minimal', 'known', 'period', 'early', 'train', 'drama', 'station', 'mining', 'accommodate', 'beach', 'coal', 'reform', 'governments', 'went', 'cheongnyangni', '”']"
363,1117592,85,Jeongdongjin Sunrise Festival (정동진 해맞이 축제),"Many people come to celebrate a fresh start at the Jeongdongjin Sunrise Festival on the eve of one year and the first day of the New Year at Sandglass Park. The sandglass at the park has a diameter of 8.06 meters, a x_width of 3.2 meters, a weight of 40 tons, and holds 8 tons of sand, making it one of the biggest sandglasses in the world. It takes a whole year for sand to trickle to the bottom and then the sandglass restarts again on New Year&rsquo;s Day each year at midnight.<br /><br />Festival events include a fireworks display, the turning of the sandglass to start another year, and performances by various artists.",http://tong.visitkorea.or.kr/cms/resource/20/2576620_image2_1.jpg,"Jeongdongjin2-ri, Gangneung-si, Gangwon-do",129.0083245803,37.7118560243,"['eve', 'first', 'whole', 'fresh', 'year', 'world', '8', 'weight', 'meters', 'tons', '40', 'artists', 'diameter', 'xwidth', 'midnightbr', 'sand', 'fireworks', 'another', '32', 'sandglasses', 'jeongdongjin', 'yearrsquos', 'turning', 'making', 'festival', 'performances', 'people', 'park', 'takes', 'events', 'display', 'bottom', 'include', 'trickle', 'sunrise', 'new', 'day', 'sandglass', 'start', '806', 'br', 'restarts', 'come', 'biggest', 'celebrate', 'holds']"
364,1064021,78,Jeongdongjin Time Museum (정동진시간박물관),"Jeongdongjin Time Museum is comprised of a steam locomotive and 180-meter-long train at the famous Sandglass Park. It features interesting and unique exhibition spaces based on the concept of time. Since its opening in 2013, the museum has been introduced on Korea's major television channels like KBS, MBC, SBS, and YTN as well as Chinese TV programs. In addition, the world's largest hourglass, even recorded in the Guinness Book of Records, is set up at the outside garden. Also, an extremely accurate bronze sundial with a x_height of 7.2 meters is installed in the garden.",http://tong.visitkorea.or.kr/cms/resource/95/2362995_image2_1.jpg,"990-1, Heonhwa-ro, Gangneung-si, Gangwon-do",129.0375032783,37.6871261192,"['book', 'famous', 'hourglass', 'accurate', 'channels', 'worlds', 'set', 'ytn', 'meters', 'locomotive', 'unique', 'installed', 'television', 'exhibition', 'jeongdongjin', 'based', 'chinese', 'since', 'introduced', 'sundial', 'largest', 'opening', 'tv', '72', 'even', 'koreas', 'museum', 'interesting', 'park', '2013', 'concept', 'features', 'mbc', 'sbs', 'outside', 'addition', 'xheight', 'programs', 'kbs', 'comprised', 'sandglass', 'bronze', 'extremely', 'time', 'train', 'spaces', 'major', 'garden', 'guinness', 'like', 'steam', '180meterlong', 'recorded', 'records']"
365,2694306,82,Jeonggam Neungi Baeksuk (정감이능이백숙),"This restaurant uses neungi for Samgyetang (Korean ginseng chicken soup), one of Korea’s healthy dishes. The best menu at this restaurant is whole chicken soup with whingled hedgehog. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/26/2684926_image2_1.jpg,"89-16, Dunji-gil, Gangneung-si, Gangwon-do",128.9575678864,37.7166544775,"['samgyetang', 'uses', 'koreas', 'dishes', 'healthy', 'whole', 'ginseng', 'best', 'menu', 'gangneungsi', 'chicken', 'restaurant', 'whingled', 'korean', 'hedgehog', 'neungi', 'soup']"
